scope,district_id,category,period_date,platform,customers,ad_budget,campaign_rate,coupon_rate,flash_rate,joker_rate,daily_forecast,monthly_forecast,yearly_forecast,cancel_rate,return_rate,cancel_reasons_json,return_reasons_json,area_performance_score,area_rating,highest_rating,lowest_rating,avg_basket,avg_menu_price,avg_monthly_revenue,courier_fee,hourly_heatmap_json,negative_comment_total,negative_comment_rate,negative_avg_rating,platform_negative_distribution_json,rating_distribution_json,negative_word_cloud_json,courier_comparison_json
district,34-sultangazi,Börek,2026-05-01,Getir,1661,52011,32.7,35.0,29.8,42.6,8082.31,313597.92,6265150.22,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Börek,2026-05-01,Yemeksepeti,2993,50723,31.2,40.2,34.6,27.3,8692.28,342941.28,3781183.5,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Çiğ Köfte,2026-05-01,Uber Eats Trendyol Go,1986,74832,31.0,38.3,41.8,37.1,13488.57,162195.35,7917446.0,20.9,5.57,"[{""label"": ""Uzun bekleme"", ""percent"": 5.5, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 27.8, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 7.3, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 13.2, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 13.0, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 21.4, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 19.0, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 39.3, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 24.8, ""color"": ""#F99F1B""}]",79.0,4.23,4.66,3.75,192.57,125.2,1034214,30,"[[77, 23, 68, 12, 71, 38, 61, 97, 23, 53, 54, 68, 10, 54, 30, 98, 81, 81, 85, 26, 40, 13, 58, 85], [16, 15, 80, 48, 38, 8, 92, 96, 96, 85, 52, 26, 98, 66, 69, 86, 82, 7, 69, 72, 98, 99, 87, 10], [54, 68, 29, 15, 19, 23, 89, 19, 62, 78, 46, 81, 21, 74, 23, 24, 30, 34, 14, 27, 46, 53, 66, 67], [21, 48, 4, 92, 94, 31, 70, 48, 100, 58, 19, 58, 26, 92, 62, 93, 18, 37, 15, 28, 39, 26, 67, 87], [94, 67, 28, 22, 29, 44, 87, 66, 33, 93, 66, 36, 27, 16, 90, 43, 96, 23, 5, 81, 36, 27, 8, 60], [80, 34, 65, 37, 18, 51, 87, 69, 62, 12, 83, 94, 82, 40, 22, 47, 10, 88, 46, 76, 21, 88, 46, 32], [86, 4, 77, 50, 49, 92, 98, 91, 74, 66, 67, 81, 94, 81, 32, 54, 41, 89, 27, 66, 30, 62, 78, 48]]",2358,17.98,2.78,"[{""platform_id"": 1, ""percent"": 29.8}, {""platform_id"": 2, ""percent"": 36.9}, {""platform_id"": 3, ""percent"": 33.3}]","[{""stars"": 5, ""percent"": 27.0, ""count"": 2352}, {""stars"": 4, ""percent"": 16.1, ""count"": 1993}, {""stars"": 3, ""percent"": 17.2, ""count"": 990}, {""stars"": 2, ""percent"": 16.4, ""count"": 708}, {""stars"": 1, ""percent"": 18.2, ""count"": 450}]","[{""text"": ""Kötü"", ""weight"": 3}, {""text"": ""Lezzetsiz"", ""weight"": 2}, {""text"": ""Bayat"", ""weight"": 3}, {""text"": ""Az porsiyon"", ""weight"": 1}, {""text"": ""Yağlı"", ""weight"": 2}, {""text"": ""Eksik"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 27, ""avg_cost"": 44.49, ""monthly_revenue"": 5284, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 37.48, ""monthly_revenue"": 1002353, ""churn_label"": ""DÜŞÜK""}}"
district,34-sultangazi,Çiğ Köfte,2026-05-01,Getir,1198,33836,28.5,39.6,28.6,46.4,13969.84,289428.97,6926760.71,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Çiğ Köfte,2026-05-01,Yemeksepeti,2645,69322,33.0,39.1,41.1,26.5,12449.49,341032.4,5877605.23,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Çorba,2026-05-01,Uber Eats Trendyol Go,1348,58323,45.8,27.1,34.6,49.6,14724.4,290464.24,5198032.55,15.38,8.76,"[{""label"": ""Uzun bekleme"", ""percent"": 9.2, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 10.6, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 24.7, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 15.6, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 23.9, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 21.1, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 12.8, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 39.5, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 20.3, ""color"": ""#F99F1B""}]",85.4,4.55,4.6,2.88,92.81,157.1,1241913,24,"[[38, 95, 80, 73, 75, 35, 73, 4, 29, 60, 85, 39, 87, 60, 98, 33, 73, 19, 16, 32, 30, 61, 11, 89], [36, 77, 38, 54, 25, 43, 50, 44, 43, 7, 60, 66, 5, 5, 45, 33, 49, 45, 87, 68, 70, 20, 30, 37], [74, 96, 16, 89, 19, 69, 7, 89, 75, 26, 76, 87, 99, 33, 70, 45, 11, 21, 97, 72, 39, 66, 65, 79], [74, 25, 47, 69, 66, 98, 49, 32, 63, 12, 51, 58, 41, 16, 45, 34, 31, 99, 8, 61, 6, 52, 56, 57], [91, 67, 11, 86, 88, 93, 55, 31, 33, 15, 16, 77, 12, 95, 59, 93, 15, 17, 79, 46, 47, 99, 32, 7], [80, 35, 66, 30, 96, 18, 28, 36, 91, 11, 33, 66, 67, 83, 13, 63, 5, 31, 66, 77, 84, 87, 31, 7], [57, 16, 72, 78, 21, 10, 5, 40, 51, 70, 20, 9, 65, 22, 16, 54, 27, 38, 61, 92, 42, 20, 42, 59]]",2789,20.4,2.72,"[{""platform_id"": 1, ""percent"": 20.2}, {""platform_id"": 2, ""percent"": 45.8}, {""platform_id"": 3, ""percent"": 34.1}]","[{""stars"": 5, ""percent"": 33.0, ""count"": 624}, {""stars"": 4, ""percent"": 26.5, ""count"": 1472}, {""stars"": 3, ""percent"": 27.5, ""count"": 1678}, {""stars"": 2, ""percent"": 23.2, ""count"": 549}, {""stars"": 1, ""percent"": 11.7, ""count"": 748}]","[{""text"": ""Az porsiyon"", ""weight"": 1}, {""text"": ""Eksik"", ""weight"": 4}, {""text"": ""Tatsız"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 1}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Geç"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 30, ""avg_cost"": 35.97, ""monthly_revenue"": 7958, ""churn_label"": ""YÜKSEK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 37.71, ""monthly_revenue"": 1029018, ""churn_label"": ""ORTA""}}"
district,34-sultangazi,Çorba,2026-05-01,Getir,545,55200,27.5,37.1,41.0,49.2,8558.53,364924.78,7687689.61,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Çorba,2026-05-01,Yemeksepeti,1577,38197,33.0,31.5,39.1,50.0,12185.29,329819.1,6898954.36,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Dondurma,2026-05-01,Uber Eats Trendyol Go,2331,37271,32.4,28.7,44.4,31.5,14192.02,308960.57,7520920.29,24.47,14.05,"[{""label"": ""Uzun bekleme"", ""percent"": 28.1, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 21.6, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 13.4, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 24.9, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 10.6, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 21.3, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 13.5, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 23.5, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 17.9, ""color"": ""#F99F1B""}]",82.5,3.91,4.87,3.62,84.25,276.95,450060,22,"[[36, 84, 14, 42, 8, 48, 98, 84, 72, 10, 53, 84, 65, 6, 77, 13, 36, 38, 59, 49, 43, 70, 36, 4], [10, 5, 9, 41, 8, 6, 41, 95, 56, 36, 49, 36, 83, 63, 53, 71, 31, 41, 97, 72, 60, 48, 25, 50], [56, 6, 40, 74, 78, 81, 22, 40, 54, 58, 21, 44, 60, 58, 11, 14, 28, 71, 9, 93, 64, 81, 46, 98], [14, 15, 68, 18, 25, 89, 17, 53, 49, 26, 91, 88, 51, 11, 75, 90, 19, 51, 76, 46, 81, 6, 43, 34], [17, 47, 6, 60, 13, 67, 36, 13, 84, 59, 91, 39, 65, 65, 96, 88, 53, 28, 16, 84, 9, 92, 33, 24], [93, 35, 19, 78, 62, 55, 64, 11, 24, 50, 43, 52, 16, 56, 69, 36, 41, 39, 52, 79, 57, 40, 50, 86], [68, 81, 27, 36, 91, 43, 14, 89, 73, 33, 27, 69, 12, 15, 34, 60, 84, 20, 38, 99, 91, 91, 39, 67]]",2939,31.34,2.24,"[{""platform_id"": 1, ""percent"": 35.2}, {""platform_id"": 2, ""percent"": 41.2}, {""platform_id"": 3, ""percent"": 23.6}]","[{""stars"": 5, ""percent"": 18.1, ""count"": 1676}, {""stars"": 4, ""percent"": 16.4, ""count"": 1345}, {""stars"": 3, ""percent"": 28.7, ""count"": 1113}, {""stars"": 2, ""percent"": 29.4, ""count"": 2362}, {""stars"": 1, ""percent"": 23.4, ""count"": 926}]","[{""text"": ""Bayat"", ""weight"": 3}, {""text"": ""Lezzetsiz"", ""weight"": 5}, {""text"": ""Tatsız"", ""weight"": 3}, {""text"": ""Yağlı"", ""weight"": 4}, {""text"": ""Soğuk"", ""weight"": 2}, {""text"": ""Kötü"", ""weight"": 5}]","{""restaurant_courier"": {""fee"": 19, ""avg_cost"": 37.89, ""monthly_revenue"": 5369, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 36.12, ""monthly_revenue"": 1227578, ""churn_label"": ""ORTA""}}"
district,34-sultangazi,Dondurma,2026-05-01,Getir,2794,21198,41.1,34.5,29.9,34.9,11024.6,351386.13,5090310.3,,,,,,,,,,,,,,,,,,,,
district,34-sultangazi,Dondurma,2026-05-01,Yemeksepeti,1543,75948,39.3,43.5,34.1,26.1,6730.55,364117.28,4753055.01,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,,2026-05-01,Uber Eats Trendyol Go,2805,26528,46.4,34.1,33.5,46.2,10288.15,226652.87,5176085.41,14.15,8.1,"[{""label"": ""Uzun bekleme"", ""percent"": 28.8, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 23.8, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 18.8, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 7.0, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 7.4, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 13.8, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 17.3, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 31.4, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 15.1, ""color"": ""#F99F1B""}]",78.6,4.36,4.81,2.94,132.23,212.7,332496,26,"[[57, 100, 61, 44, 77, 18, 7, 84, 51, 87, 59, 97, 31, 97, 79, 87, 89, 57, 66, 9, 88, 42, 39, 61], [65, 65, 18, 38, 8, 49, 61, 63, 11, 21, 50, 99, 6, 93, 14, 50, 51, 40, 36, 83, 40, 8, 85, 83], [92, 83, 72, 45, 62, 45, 20, 51, 53, 84, 31, 66, 37, 38, 99, 74, 38, 49, 47, 97, 47, 94, 89, 87], [64, 53, 100, 90, 56, 30, 34, 47, 92, 38, 27, 4, 94, 46, 7, 76, 47, 31, 5, 91, 61, 24, 64, 97], [64, 20, 71, 84, 94, 93, 22, 64, 53, 77, 45, 90, 68, 75, 67, 11, 95, 75, 78, 38, 24, 98, 86, 58], [55, 6, 34, 56, 58, 82, 73, 7, 85, 27, 63, 59, 91, 43, 37, 73, 26, 86, 80, 40, 29, 92, 50, 9], [11, 65, 81, 54, 17, 59, 49, 32, 65, 67, 63, 91, 71, 36, 21, 39, 66, 17, 57, 40, 76, 12, 79, 18]]",2095,18.86,3.02,"[{""platform_id"": 1, ""percent"": 15.8}, {""platform_id"": 2, ""percent"": 35.4}, {""platform_id"": 3, ""percent"": 48.9}]","[{""stars"": 5, ""percent"": 30.9, ""count"": 1464}, {""stars"": 4, ""percent"": 27.0, ""count"": 1502}, {""stars"": 3, ""percent"": 24.1, ""count"": 1205}, {""stars"": 2, ""percent"": 10.7, ""count"": 1295}, {""stars"": 1, ""percent"": 17.1, ""count"": 1014}]","[{""text"": ""Az porsiyon"", ""weight"": 2}, {""text"": ""Eksik"", ""weight"": 1}, {""text"": ""Tatsız"", ""weight"": 4}, {""text"": ""Bayat"", ""weight"": 1}, {""text"": ""Kötü"", ""weight"": 1}, {""text"": ""Geç"", ""weight"": 5}]","{""restaurant_courier"": {""fee"": 17, ""avg_cost"": 28.93, ""monthly_revenue"": 5522, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 33.69, ""monthly_revenue"": 848288, ""churn_label"": ""DÜŞÜK""}}"
district,34-tuzla,,2026-05-01,Getir,2467,39637,30.8,41.6,33.6,46.5,5931.49,345009.66,6117588.96,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,,2026-05-01,Yemeksepeti,900,56189,25.1,38.9,38.5,41.0,13983.89,303293.18,3589918.07,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Balık & Deniz Ürünleri,2026-05-01,Uber Eats Trendyol Go,1214,57510,46.2,33.4,30.3,31.2,14900.11,285599.89,5766489.48,24.87,13.87,"[{""label"": ""Uzun bekleme"", ""percent"": 11.6, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 27.9, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 16.8, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 7.4, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 6.6, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 12.9, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 26.2, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 44.8, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 21.3, ""color"": ""#F99F1B""}]",92.6,4.78,5.0,3.52,126.17,189.16,1207465,23,"[[23, 31, 77, 41, 28, 75, 90, 30, 96, 65, 49, 90, 99, 40, 24, 71, 68, 42, 53, 35, 64, 96, 65, 34], [43, 84, 74, 84, 45, 10, 98, 35, 5, 97, 26, 61, 64, 21, 91, 14, 62, 77, 30, 13, 55, 24, 49, 9], [46, 49, 29, 24, 58, 60, 83, 81, 22, 39, 87, 85, 43, 90, 93, 69, 35, 92, 63, 22, 54, 75, 95, 63], [94, 66, 79, 34, 97, 69, 89, 71, 76, 38, 80, 14, 25, 71, 59, 60, 25, 68, 66, 65, 36, 67, 72, 53], [82, 14, 10, 41, 6, 60, 52, 94, 25, 80, 52, 83, 52, 44, 27, 99, 40, 16, 99, 44, 66, 32, 13, 89], [69, 10, 22, 6, 40, 6, 37, 13, 94, 5, 62, 17, 76, 12, 21, 80, 39, 35, 92, 35, 62, 11, 27, 58], [50, 60, 71, 16, 41, 83, 54, 32, 49, 44, 7, 14, 78, 30, 51, 30, 12, 88, 14, 7, 18, 96, 45, 69]]",1737,22.39,2.66,"[{""platform_id"": 1, ""percent"": 22.9}, {""platform_id"": 2, ""percent"": 45.6}, {""platform_id"": 3, ""percent"": 31.5}]","[{""stars"": 5, ""percent"": 30.3, ""count"": 1477}, {""stars"": 4, ""percent"": 15.9, ""count"": 894}, {""stars"": 3, ""percent"": 25.9, ""count"": 1966}, {""stars"": 2, ""percent"": 11.3, ""count"": 1860}, {""stars"": 1, ""percent"": 18.9, ""count"": 863}]","[{""text"": ""Kötü"", ""weight"": 4}, {""text"": ""Geç"", ""weight"": 2}, {""text"": ""Lezzetsiz"", ""weight"": 1}, {""text"": ""Soğuk"", ""weight"": 2}, {""text"": ""Az porsiyon"", ""weight"": 1}, {""text"": ""Bayat"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 21, ""avg_cost"": 34.06, ""monthly_revenue"": 4933, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 32.22, ""monthly_revenue"": 1364396, ""churn_label"": ""DÜŞÜK""}}"
district,34-tuzla,Balık & Deniz Ürünleri,2026-05-01,Getir,841,75145,47.1,25.1,38.2,48.6,10222.49,253432.86,3383745.84,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Balık & Deniz Ürünleri,2026-05-01,Yemeksepeti,2759,60408,46.3,43.4,28.2,43.1,13860.99,153887.63,3000431.48,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Börek,2026-05-01,Uber Eats Trendyol Go,816,33678,38.1,31.7,41.9,39.8,14191.92,163250.59,7577749.13,11.26,4.02,"[{""label"": ""Uzun bekleme"", ""percent"": 28.8, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 11.2, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 15.8, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 6.0, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 10.5, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 19.4, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 11.3, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 36.7, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 27.1, ""color"": ""#F99F1B""}]",94.8,3.54,4.65,2.86,187.3,239.42,446911,18,"[[77, 45, 82, 84, 56, 11, 23, 65, 55, 80, 28, 93, 39, 100, 67, 66, 81, 59, 57, 10, 45, 36, 68, 46], [52, 23, 44, 64, 48, 5, 38, 25, 26, 43, 55, 37, 100, 11, 53, 79, 37, 88, 99, 92, 68, 57, 100, 18], [97, 66, 47, 37, 17, 98, 70, 24, 67, 67, 17, 18, 42, 75, 75, 16, 52, 11, 51, 75, 6, 13, 76, 67], [89, 46, 49, 66, 9, 75, 25, 55, 66, 98, 74, 52, 45, 9, 37, 38, 97, 41, 15, 42, 39, 99, 21, 83], [37, 22, 99, 55, 67, 84, 6, 71, 72, 11, 93, 48, 9, 12, 46, 19, 33, 60, 89, 69, 88, 57, 26, 56], [69, 36, 83, 60, 9, 41, 22, 36, 12, 56, 96, 76, 89, 68, 18, 41, 23, 4, 60, 52, 88, 72, 14, 60], [87, 5, 9, 58, 72, 13, 37, 32, 58, 50, 77, 64, 23, 89, 32, 80, 99, 87, 63, 54, 56, 98, 17, 91]]",694,21.26,2.18,"[{""platform_id"": 1, ""percent"": 17.9}, {""platform_id"": 2, ""percent"": 31.1}, {""platform_id"": 3, ""percent"": 51.0}]","[{""stars"": 5, ""percent"": 10.9, ""count"": 2131}, {""stars"": 4, ""percent"": 22.4, ""count"": 828}, {""stars"": 3, ""percent"": 16.2, ""count"": 2203}, {""stars"": 2, ""percent"": 27.4, ""count"": 1212}, {""stars"": 1, ""percent"": 20.2, ""count"": 527}]","[{""text"": ""Lezzetsiz"", ""weight"": 2}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Eksik"", ""weight"": 3}, {""text"": ""Kötü"", ""weight"": 3}, {""text"": ""Yağlı"", ""weight"": 3}, {""text"": ""Soğuk"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 28, ""avg_cost"": 27.05, ""monthly_revenue"": 6505, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 32.23, ""monthly_revenue"": 747962, ""churn_label"": ""ORTA""}}"
district,34-tuzla,Börek,2026-05-01,Getir,2252,51988,28.3,26.8,39.5,45.0,5945.64,339930.82,4496964.49,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Börek,2026-05-01,Yemeksepeti,980,36970,30.1,44.0,36.8,28.8,7986.18,263118.77,3883528.32,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Çiğ Köfte,2026-05-01,Uber Eats Trendyol Go,1989,60773,37.1,29.4,33.5,45.7,14027.51,220097.04,6440581.9,22.91,11.13,"[{""label"": ""Uzun bekleme"", ""percent"": 7.6, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 22.2, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 5.9, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 19.8, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 21.2, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 26.2, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 23.8, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 38.8, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 25.5, ""color"": ""#F99F1B""}]",84.8,4.6,4.99,3.45,90.87,227.39,646390,25,"[[100, 55, 20, 11, 72, 31, 57, 16, 99, 5, 75, 73, 8, 23, 49, 66, 88, 8, 12, 55, 87, 25, 95, 10], [98, 87, 54, 95, 34, 62, 11, 32, 51, 47, 83, 49, 83, 17, 44, 19, 54, 60, 52, 100, 13, 59, 94, 56], [23, 77, 55, 48, 73, 54, 99, 28, 53, 10, 20, 50, 35, 52, 69, 66, 28, 22, 11, 83, 22, 26, 45, 39], [50, 9, 74, 6, 53, 82, 38, 6, 82, 60, 75, 63, 30, 87, 75, 67, 16, 72, 29, 85, 40, 19, 100, 11], [10, 85, 4, 59, 53, 45, 73, 41, 69, 40, 34, 95, 100, 76, 33, 7, 100, 4, 39, 59, 11, 32, 93, 44], [87, 95, 57, 4, 94, 72, 81, 93, 84, 67, 8, 53, 39, 76, 91, 35, 64, 51, 83, 4, 40, 40, 63, 82], [10, 85, 44, 99, 74, 35, 11, 37, 64, 5, 20, 66, 87, 71, 77, 7, 24, 62, 58, 37, 51, 18, 28, 4]]",695,21.41,2.95,"[{""platform_id"": 1, ""percent"": 16.7}, {""platform_id"": 2, ""percent"": 44.9}, {""platform_id"": 3, ""percent"": 38.4}]","[{""stars"": 5, ""percent"": 32.4, ""count"": 1617}, {""stars"": 4, ""percent"": 28.9, ""count"": 1471}, {""stars"": 3, ""percent"": 28.7, ""count"": 1172}, {""stars"": 2, ""percent"": 16.0, ""count"": 929}, {""stars"": 1, ""percent"": 23.1, ""count"": 1340}]","[{""text"": ""Bayat"", ""weight"": 4}, {""text"": ""Tatsız"", ""weight"": 2}, {""text"": ""Geç"", ""weight"": 5}, {""text"": ""Kötü"", ""weight"": 2}, {""text"": ""Soğuk"", ""weight"": 5}, {""text"": ""Lezzetsiz"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 15, ""avg_cost"": 33.89, ""monthly_revenue"": 5821, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 28.36, ""monthly_revenue"": 713786, ""churn_label"": ""ORTA""}}"
district,34-tuzla,Çiğ Köfte,2026-05-01,Getir,1073,55143,34.0,31.4,32.4,26.4,6073.83,189250.27,5340575.16,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Çiğ Köfte,2026-05-01,Yemeksepeti,876,72492,35.9,35.2,38.4,49.5,7800.79,329888.48,3610424.1,,,,,,,,,,,,,,,,,,,,
district,34-tuzla,Çorba,2026-05-01,Uber Eats Trendyol Go,993,77490,38.3,30.3,35.3,34.0,5018.47,222373.33,3635877.59,24.36,14.24,"[{""label"": ""Uzun bekleme"", ""percent"": 5.1, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 11.5, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 23.5, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 29.4, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 19.7, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 17.5, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 16.6, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 37.4, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 28.3, ""color"": ""#F99F1B""}]",75.3,4.54,4.58,3.29,155.0,245.54,1102525,23,"[[61, 32, 69, 63, 82, 29, 9, 76, 23, 90, 51, 26, 30, 81, 10, 52, 10, 50, 56, 29, 56, 9, 60, 14], [23, 42, 19, 30, 65, 30, 82, 42, 82, 15, 21, 86, 44, 72, 12, 76, 32, 59, 53, 78, 40, 28, 59, 42], [30, 58, 48, 90, 92, 28, 14, 88, 43, 98, 44, 92, 80, 39, 51, 57, 74, 19, 51, 8, 100, 73, 78, 44], [17, 41, 52, 93, 33, 87, 17, 72, 61, 83, 74, 78, 65, 56, 33, 34, 90, 9, 20, 29, 5, 39, 23, 30], [34, 32, 92, 70, 71, 84, 34, 17, 88, 76, 53, 4, 22, 45, 7, 82, 96, 95, 88, 23, 67, 6, 37, 4], [7, 43, 35, 73, 59, 52, 58, 69, 42, 63, 9, 67, 87, 23, 53, 9, 98, 24, 63, 44, 65, 97, 68, 81], [57, 58, 29, 56, 68, 7, 49, 30, 66, 28, 71, 11, 75, 71, 22, 29, 28, 9, 76, 62, 7, 15, 81, 78]]",2720,18.39,2.7,"[{""platform_id"": 1, ""percent"": 16.8}, {""platform_id"": 2, ""percent"": 39.1}, {""platform_id"": 3, ""percent"": 44.2}]","[{""stars"": 5, ""percent"": 19.0, ""count"": 1572}, {""stars"": 4, ""percent"": 25.4, ""count"": 1611}, {""stars"": 3, ""percent"": 17.1, ""count"": 506}, {""stars"": 2, ""percent"": 21.3, ""count"": 1852}, {""stars"": 1, ""percent"": 17.5, ""count"": 1147}]","[{""text"": ""Kötü"", ""weight"": 4}, {""text"": ""Az porsiyon"", ""weight"": 5}, {""text"": ""Lezzetsiz"", ""weight"": 5}, {""text"": ""Tatsız"", ""weight"": 4}, {""text"": ""Geç"", ""weight"": 1}, {""text"": ""Bayat"", ""weight"": 1}]","{""restaurant_courier"": {""fee"": 27, ""avg_cost"": 40.5, ""monthly_revenue"": 6268, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 35.21, ""monthly_revenue"": 1249012, ""churn_label"": ""DÜŞÜK""}}"
district,34-tuzla,Çorba,2026-05-01,Getir,1153,51873,39.7,31.2,42.3,34.2,9987.28,216564.81,4612626.82,,,,,,,,,,,,,,,,,,,,
