scope,district_id,neighborhood,category,period_date,platform,customers,ad_budget,campaign_rate,coupon_rate,flash_rate,joker_rate,daily_forecast,monthly_forecast,yearly_forecast,cancel_rate,return_rate,cancel_reasons_json,return_reasons_json,area_performance_score,area_rating,highest_rating,lowest_rating,avg_basket,avg_menu_price,avg_monthly_revenue,courier_fee,hourly_heatmap_json,negative_comment_total,negative_comment_rate,negative_avg_rating,platform_negative_distribution_json,rating_distribution_json,negative_word_cloud_json,courier_comparison_json
neighborhood,34-sarıyer,Baltalimanı,Balık & Deniz Ürünleri,2026-05-01,Uber Eats Trendyol Go,2122,26257,35.9,44.3,32.6,37.4,8847.79,286596.05,4287738.92,23.25,13.74,"[{""label"": ""Uzun bekleme"", ""percent"": 11.8, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 10.2, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 20.1, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 22.4, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 10.7, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 26.0, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 19.1, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 24.1, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 14.8, ""color"": ""#F99F1B""}]",78.5,3.83,4.95,3.95,170.27,156.91,1525512,15,"[[92, 21, 74, 66, 76, 68, 49, 23, 57, 89, 65, 35, 59, 76, 74, 23, 82, 41, 21, 77, 69, 83, 67, 13], [35, 41, 8, 32, 28, 48, 82, 67, 90, 89, 73, 22, 88, 81, 69, 36, 27, 65, 50, 51, 63, 17, 69, 37], [82, 52, 23, 8, 24, 81, 81, 22, 46, 76, 73, 34, 36, 59, 78, 53, 41, 75, 73, 51, 15, 97, 28, 76], [32, 9, 90, 84, 88, 27, 62, 95, 26, 74, 52, 5, 21, 63, 67, 28, 10, 45, 42, 58, 93, 28, 80, 76], [81, 73, 81, 19, 58, 15, 79, 90, 99, 10, 49, 71, 19, 19, 28, 34, 66, 96, 78, 66, 38, 32, 6, 15], [9, 36, 32, 17, 69, 92, 81, 99, 12, 22, 11, 92, 5, 78, 6, 98, 72, 85, 73, 32, 64, 97, 48, 76], [63, 7, 26, 97, 55, 29, 48, 86, 31, 65, 100, 13, 62, 63, 44, 10, 17, 30, 78, 58, 30, 88, 67, 98]]",2422,17.56,3.17,"[{""platform_id"": 1, ""percent"": 24.3}, {""platform_id"": 2, ""percent"": 42.3}, {""platform_id"": 3, ""percent"": 33.3}]","[{""stars"": 5, ""percent"": 18.2, ""count"": 1873}, {""stars"": 4, ""percent"": 21.6, ""count"": 1667}, {""stars"": 3, ""percent"": 18.3, ""count"": 737}, {""stars"": 2, ""percent"": 22.7, ""count"": 1023}, {""stars"": 1, ""percent"": 5.0, ""count"": 648}]","[{""text"": ""Yağlı"", ""weight"": 3}, {""text"": ""Soğuk"", ""weight"": 1}, {""text"": ""Az porsiyon"", ""weight"": 4}, {""text"": ""Eksik"", ""weight"": 5}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Geç"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 18, ""avg_cost"": 40.11, ""monthly_revenue"": 4893, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 28.44, ""monthly_revenue"": 1426081, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Baltalimanı,Balık & Deniz Ürünleri,2026-05-01,Getir,1704,51511,32.8,27.2,44.0,39.0,12021.37,172417.33,6251560.44,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Baltalimanı,Balık & Deniz Ürünleri,2026-05-01,Yemeksepeti,2462,37461,27.4,42.9,42.9,29.5,9748.75,264277.84,6788868.09,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Baltalimanı,Börek,2026-05-01,Uber Eats Trendyol Go,1492,55450,29.3,35.6,34.0,33.0,14362.5,156965.94,6925047.73,6.02,8.3,"[{""label"": ""Uzun bekleme"", ""percent"": 20.3, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 18.7, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 24.6, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 12.4, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 7.5, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 23.3, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 22.5, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 31.0, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 10.6, ""color"": ""#F99F1B""}]",81.1,3.9,4.53,3.62,85.69,187.39,1333086,21,"[[63, 10, 53, 71, 50, 40, 6, 46, 84, 36, 43, 93, 37, 49, 50, 30, 61, 28, 15, 30, 29, 84, 20, 21], [70, 82, 37, 14, 24, 82, 72, 99, 98, 66, 99, 56, 51, 97, 84, 35, 46, 43, 67, 39, 69, 72, 43, 93], [62, 95, 7, 88, 74, 21, 15, 91, 87, 66, 64, 57, 20, 95, 26, 88, 65, 85, 15, 50, 68, 12, 88, 13], [87, 16, 100, 27, 65, 66, 12, 7, 65, 11, 79, 50, 62, 99, 17, 40, 52, 26, 68, 17, 88, 89, 13, 14], [74, 61, 90, 89, 76, 54, 95, 17, 83, 99, 20, 4, 72, 91, 45, 6, 12, 9, 25, 84, 93, 56, 90, 41], [100, 30, 81, 19, 46, 59, 94, 48, 10, 69, 65, 99, 11, 62, 78, 97, 66, 67, 43, 89, 68, 44, 42, 47], [5, 100, 17, 62, 9, 60, 86, 86, 46, 77, 30, 41, 89, 82, 43, 87, 53, 98, 70, 23, 61, 60, 55, 50]]",1570,21.9,3.43,"[{""platform_id"": 1, ""percent"": 18.5}, {""platform_id"": 2, ""percent"": 32.8}, {""platform_id"": 3, ""percent"": 48.7}]","[{""stars"": 5, ""percent"": 10.8, ""count"": 1434}, {""stars"": 4, ""percent"": 29.2, ""count"": 1269}, {""stars"": 3, ""percent"": 20.7, ""count"": 701}, {""stars"": 2, ""percent"": 27.1, ""count"": 876}, {""stars"": 1, ""percent"": 18.8, ""count"": 1470}]","[{""text"": ""Tatsız"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 3}, {""text"": ""Eksik"", ""weight"": 3}, {""text"": ""Soğuk"", ""weight"": 4}, {""text"": ""Az porsiyon"", ""weight"": 2}, {""text"": ""Kötü"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 28, ""avg_cost"": 31.42, ""monthly_revenue"": 7387, ""churn_label"": ""YÜKSEK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 29.25, ""monthly_revenue"": 722098, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Baltalimanı,Börek,2026-05-01,Getir,1214,71738,25.4,37.5,32.9,36.8,6623.34,357331.37,7022292.95,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Baltalimanı,Börek,2026-05-01,Yemeksepeti,1289,54250,38.1,40.8,26.7,26.8,8073.22,390200.17,3468547.71,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Baltalimanı,Çiğ Köfte,2026-05-01,Uber Eats Trendyol Go,1907,33374,32.5,30.3,42.8,36.4,11616.27,210469.62,3996285.44,14.91,5.32,"[{""label"": ""Uzun bekleme"", ""percent"": 13.1, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 9.0, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 11.5, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 11.0, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 16.1, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 11.4, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 16.7, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 39.7, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 16.3, ""color"": ""#F99F1B""}]",86.4,4.22,4.99,3.02,158.26,150.83,607943,19,"[[10, 62, 5, 54, 63, 27, 10, 89, 11, 6, 62, 74, 16, 53, 90, 19, 14, 89, 91, 7, 98, 81, 87, 42], [75, 31, 64, 5, 95, 22, 77, 44, 24, 18, 20, 26, 86, 16, 49, 81, 27, 98, 14, 39, 53, 45, 51, 71], [27, 57, 56, 24, 80, 80, 39, 61, 6, 32, 12, 33, 22, 74, 21, 85, 31, 80, 20, 38, 6, 79, 69, 46], [99, 18, 36, 34, 15, 53, 37, 77, 12, 35, 94, 41, 39, 5, 42, 80, 52, 29, 36, 18, 95, 68, 55, 79], [98, 75, 57, 56, 67, 59, 35, 41, 38, 51, 26, 75, 10, 90, 75, 44, 60, 37, 16, 97, 24, 43, 61, 55], [70, 67, 12, 86, 30, 82, 90, 99, 16, 51, 77, 8, 95, 86, 92, 66, 53, 99, 21, 83, 84, 36, 52, 35], [59, 61, 64, 23, 62, 25, 21, 80, 26, 56, 91, 37, 82, 70, 53, 70, 31, 4, 86, 96, 68, 48, 95, 6]]",2039,34.15,2.23,"[{""platform_id"": 1, ""percent"": 16.3}, {""platform_id"": 2, ""percent"": 16.7}, {""platform_id"": 3, ""percent"": 67.0}]","[{""stars"": 5, ""percent"": 12.1, ""count"": 2167}, {""stars"": 4, ""percent"": 28.4, ""count"": 1025}, {""stars"": 3, ""percent"": 17.9, ""count"": 903}, {""stars"": 2, ""percent"": 19.2, ""count"": 890}, {""stars"": 1, ""percent"": 24.3, ""count"": 1456}]","[{""text"": ""Soğuk"", ""weight"": 1}, {""text"": ""Tatsız"", ""weight"": 1}, {""text"": ""Eksik"", ""weight"": 5}, {""text"": ""Geç"", ""weight"": 4}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Yağlı"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 15, ""avg_cost"": 30.68, ""monthly_revenue"": 7384, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 30.62, ""monthly_revenue"": 1093054, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Baltalimanı,Çiğ Köfte,2026-05-01,Getir,2116,74165,29.8,39.2,35.6,31.8,10688.28,306110.47,6250020.96,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Baltalimanı,Çiğ Köfte,2026-05-01,Yemeksepeti,2860,32749,25.8,42.1,26.8,38.0,12491.43,182987.13,5059424.0,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,,2026-05-01,Uber Eats Trendyol Go,1566,29734,44.1,29.4,29.6,46.6,7461.59,299074.99,3882688.44,14.47,12.07,"[{""label"": ""Uzun bekleme"", ""percent"": 7.3, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 19.8, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 6.0, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 25.7, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 23.8, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 13.7, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 16.8, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 39.4, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 29.8, ""color"": ""#F99F1B""}]",89.0,4.08,4.76,3.53,88.58,259.19,1309828,30,"[[21, 80, 100, 64, 14, 33, 5, 97, 96, 95, 54, 87, 54, 57, 63, 92, 76, 100, 75, 87, 19, 26, 57, 64], [48, 81, 80, 73, 73, 23, 90, 24, 83, 64, 84, 14, 59, 88, 98, 10, 71, 63, 61, 53, 72, 59, 47, 90], [89, 43, 68, 54, 56, 22, 81, 81, 70, 12, 69, 16, 46, 93, 74, 94, 26, 52, 81, 22, 41, 31, 80, 92], [33, 44, 79, 42, 14, 10, 79, 95, 8, 71, 30, 89, 84, 64, 66, 61, 44, 45, 60, 77, 83, 87, 33, 89], [76, 90, 53, 69, 32, 34, 6, 88, 96, 79, 28, 32, 49, 33, 26, 77, 85, 53, 17, 11, 76, 14, 84, 92], [88, 64, 87, 49, 89, 31, 30, 100, 66, 29, 93, 68, 95, 78, 91, 97, 78, 98, 33, 4, 87, 70, 26, 67], [57, 38, 96, 12, 27, 67, 64, 69, 96, 85, 12, 92, 44, 88, 62, 94, 48, 79, 26, 11, 76, 69, 46, 84]]",1160,33.17,2.28,"[{""platform_id"": 1, ""percent"": 21.2}, {""platform_id"": 2, ""percent"": 36.4}, {""platform_id"": 3, ""percent"": 42.5}]","[{""stars"": 5, ""percent"": 13.2, ""count"": 2073}, {""stars"": 4, ""percent"": 20.6, ""count"": 1090}, {""stars"": 3, ""percent"": 19.8, ""count"": 588}, {""stars"": 2, ""percent"": 15.0, ""count"": 1334}, {""stars"": 1, ""percent"": 14.2, ""count"": 353}]","[{""text"": ""Lezzetsiz"", ""weight"": 4}, {""text"": ""Az porsiyon"", ""weight"": 5}, {""text"": ""Bayat"", ""weight"": 4}, {""text"": ""Yağlı"", ""weight"": 4}, {""text"": ""Tatsız"", ""weight"": 1}, {""text"": ""Eksik"", ""weight"": 5}]","{""restaurant_courier"": {""fee"": 25, ""avg_cost"": 35.81, ""monthly_revenue"": 6496, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 31.33, ""monthly_revenue"": 1092692, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Bahçeköy Kemer,,2026-05-01,Getir,1980,43226,25.9,31.3,44.8,33.1,12263.19,172533.48,5266781.57,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,,2026-05-01,Yemeksepeti,1797,52335,37.7,30.8,37.1,44.0,10484.14,262264.22,7512540.54,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,Balık & Deniz Ürünleri,2026-05-01,Uber Eats Trendyol Go,1399,67753,34.6,34.8,44.8,36.5,9841.14,309408.85,7132872.35,10.38,6.54,"[{""label"": ""Uzun bekleme"", ""percent"": 11.2, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 23.8, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 22.1, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 25.3, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 6.6, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 20.8, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 15.2, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 30.0, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 27.3, ""color"": ""#F99F1B""}]",80.2,4.61,4.91,3.38,135.27,130.68,1493473,28,"[[15, 44, 12, 33, 31, 50, 82, 38, 54, 66, 51, 55, 89, 25, 49, 46, 22, 71, 99, 65, 45, 27, 90, 70], [67, 69, 65, 39, 64, 28, 23, 52, 37, 29, 49, 33, 42, 66, 14, 99, 34, 65, 91, 81, 15, 86, 45, 19], [89, 16, 27, 43, 55, 32, 48, 92, 33, 16, 36, 94, 96, 67, 11, 91, 40, 27, 86, 41, 76, 82, 28, 14], [65, 72, 11, 4, 17, 32, 30, 69, 14, 50, 81, 13, 7, 58, 57, 73, 43, 40, 93, 72, 13, 19, 60, 82], [12, 61, 20, 8, 26, 79, 21, 66, 84, 90, 49, 78, 56, 9, 20, 40, 50, 11, 33, 84, 68, 81, 98, 49], [27, 9, 60, 96, 69, 12, 20, 57, 98, 39, 33, 29, 50, 65, 11, 45, 16, 75, 82, 14, 45, 97, 63, 77], [25, 35, 19, 99, 78, 34, 64, 97, 27, 79, 6, 62, 9, 51, 75, 13, 8, 88, 7, 58, 84, 42, 13, 97]]",2745,32.56,3.04,"[{""platform_id"": 1, ""percent"": 15.4}, {""platform_id"": 2, ""percent"": 44.5}, {""platform_id"": 3, ""percent"": 40.2}]","[{""stars"": 5, ""percent"": 27.0, ""count"": 2156}, {""stars"": 4, ""percent"": 18.4, ""count"": 2372}, {""stars"": 3, ""percent"": 25.4, ""count"": 1898}, {""stars"": 2, ""percent"": 14.3, ""count"": 580}, {""stars"": 1, ""percent"": 8.6, ""count"": 1266}]","[{""text"": ""Lezzetsiz"", ""weight"": 2}, {""text"": ""Az porsiyon"", ""weight"": 1}, {""text"": ""Geç"", ""weight"": 1}, {""text"": ""Bayat"", ""weight"": 4}, {""text"": ""Yağlı"", ""weight"": 4}, {""text"": ""Soğuk"", ""weight"": 2}]","{""restaurant_courier"": {""fee"": 23, ""avg_cost"": 38.87, ""monthly_revenue"": 7139, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 28.91, ""monthly_revenue"": 1347196, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Bahçeköy Kemer,Balık & Deniz Ürünleri,2026-05-01,Getir,1614,21181,40.1,25.1,27.1,29.2,4740.75,399897.34,3237951.59,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,Balık & Deniz Ürünleri,2026-05-01,Yemeksepeti,2315,61997,31.8,40.4,27.2,36.4,7735.97,152670.83,6285769.63,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,Börek,2026-05-01,Uber Eats Trendyol Go,1038,20952,35.2,35.2,44.0,47.4,8972.85,187531.11,5307089.9,17.74,7.64,"[{""label"": ""Uzun bekleme"", ""percent"": 5.7, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 19.2, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 21.0, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 11.1, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 13.5, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 23.2, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 11.1, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 34.2, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 15.3, ""color"": ""#F99F1B""}]",93.5,3.86,4.79,2.88,194.66,199.03,606562,29,"[[50, 59, 16, 94, 85, 75, 31, 70, 36, 37, 97, 52, 34, 64, 57, 52, 73, 72, 100, 53, 31, 83, 19, 14], [26, 19, 36, 87, 86, 41, 62, 62, 51, 24, 88, 11, 40, 63, 88, 42, 97, 62, 10, 33, 27, 40, 20, 58], [40, 95, 90, 39, 96, 70, 67, 86, 58, 90, 76, 94, 52, 39, 65, 56, 74, 31, 54, 21, 57, 42, 14, 43], [12, 26, 37, 59, 61, 52, 90, 47, 35, 48, 72, 79, 30, 71, 79, 83, 5, 94, 23, 51, 94, 97, 39, 11], [39, 30, 66, 74, 93, 77, 43, 27, 4, 60, 55, 9, 37, 83, 62, 70, 89, 29, 55, 22, 53, 65, 38, 85], [50, 98, 50, 91, 29, 53, 35, 92, 19, 68, 22, 90, 37, 21, 48, 100, 71, 88, 10, 98, 50, 46, 22, 58], [97, 13, 15, 36, 29, 99, 100, 32, 80, 64, 25, 44, 51, 25, 88, 82, 8, 55, 6, 53, 83, 64, 90, 86]]",1054,21.53,3.44,"[{""platform_id"": 1, ""percent"": 31.2}, {""platform_id"": 2, ""percent"": 44.6}, {""platform_id"": 3, ""percent"": 24.2}]","[{""stars"": 5, ""percent"": 30.3, ""count"": 2213}, {""stars"": 4, ""percent"": 15.5, ""count"": 2416}, {""stars"": 3, ""percent"": 24.3, ""count"": 1217}, {""stars"": 2, ""percent"": 11.4, ""count"": 1257}, {""stars"": 1, ""percent"": 6.1, ""count"": 505}]","[{""text"": ""Kötü"", ""weight"": 5}, {""text"": ""Geç"", ""weight"": 1}, {""text"": ""Az porsiyon"", ""weight"": 2}, {""text"": ""Tatsız"", ""weight"": 5}, {""text"": ""Eksik"", ""weight"": 1}, {""text"": ""Bayat"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 23, ""avg_cost"": 32.72, ""monthly_revenue"": 5769, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 27.17, ""monthly_revenue"": 1150425, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Bahçeköy Kemer,Börek,2026-05-01,Getir,2401,41201,35.9,39.9,34.6,33.2,8279.71,294613.44,6558731.86,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,Börek,2026-05-01,Yemeksepeti,673,24873,48.0,31.7,40.9,43.2,13235.84,269888.73,5410040.16,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,Çiğ Köfte,2026-05-01,Uber Eats Trendyol Go,2089,34027,36.5,34.9,35.3,36.4,11893.42,190245.85,6017485.3,6.17,11.62,"[{""label"": ""Uzun bekleme"", ""percent"": 28.6, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 25.0, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 5.6, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 27.1, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 15.8, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 17.5, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 25.0, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 34.7, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 15.9, ""color"": ""#F99F1B""}]",90.1,4.53,4.62,3.35,98.93,198.23,1811152,26,"[[73, 72, 35, 34, 91, 60, 25, 54, 15, 77, 38, 54, 79, 64, 74, 16, 41, 52, 35, 61, 9, 62, 95, 89], [32, 12, 51, 7, 55, 17, 68, 21, 5, 79, 11, 72, 79, 20, 36, 23, 62, 67, 63, 74, 87, 14, 17, 63], [28, 92, 67, 13, 93, 93, 91, 27, 32, 72, 88, 34, 78, 17, 69, 4, 70, 11, 38, 55, 16, 83, 84, 78], [10, 46, 95, 84, 11, 48, 30, 97, 59, 54, 43, 27, 60, 95, 66, 39, 91, 24, 13, 48, 85, 20, 23, 78], [79, 46, 62, 24, 12, 55, 10, 14, 69, 11, 25, 16, 17, 72, 89, 19, 32, 45, 40, 98, 68, 22, 87, 30], [97, 56, 96, 31, 10, 91, 16, 77, 55, 36, 22, 48, 82, 69, 32, 80, 43, 25, 67, 64, 45, 52, 29, 93], [65, 47, 41, 9, 59, 70, 20, 39, 57, 35, 36, 51, 43, 44, 56, 44, 14, 42, 59, 69, 22, 81, 69, 74]]",2103,21.59,3.37,"[{""platform_id"": 1, ""percent"": 27.1}, {""platform_id"": 2, ""percent"": 48.0}, {""platform_id"": 3, ""percent"": 24.9}]","[{""stars"": 5, ""percent"": 15.0, ""count"": 2482}, {""stars"": 4, ""percent"": 19.1, ""count"": 2280}, {""stars"": 3, ""percent"": 28.6, ""count"": 694}, {""stars"": 2, ""percent"": 13.6, ""count"": 1516}, {""stars"": 1, ""percent"": 14.1, ""count"": 542}]","[{""text"": ""Geç"", ""weight"": 3}, {""text"": ""Kötü"", ""weight"": 1}, {""text"": ""Eksik"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 3}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Az porsiyon"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 30, ""avg_cost"": 41.86, ""monthly_revenue"": 6543, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 38.86, ""monthly_revenue"": 1257372, ""churn_label"": ""ORTA""}}"
neighborhood,34-sarıyer,Bahçeköy Kemer,Çiğ Köfte,2026-05-01,Getir,2804,63098,44.6,41.7,43.1,33.0,14123.89,227512.39,5805363.84,,,,,,,,,,,,,,,,,,,,
neighborhood,34-sarıyer,Bahçeköy Kemer,Çiğ Köfte,2026-05-01,Yemeksepeti,1582,66352,33.0,35.0,39.6,38.9,11750.78,223371.26,5652635.24,,,,,,,,,,,,,,,,,,,,
